m,x,y,z,vx,vy,vz
0.0,-2492379614.9895654,147249673851.92252,-31529503.827088602,-36297.32220294203,11094.847861133583,-2202.827697198875
0.0,-2292839924.680327,147190447386.14413,-19827010.787921343,-36154.15319288852,11286.376930624418,-2236.0330566615053
0.0,-1796946138.4721618,147031243133.13068,11502913.857870884,-36498.33357409153,11116.95415605685,-2184.595020471444
0.0,-2010729785.3775778,147098169238.17236,-1640980.9695106726,-36639.6817855519,11200.400143955063,-2209.438864527126
0.0,-2164952392.4441123,147153610419.16013,-12715314.258493526,-35405.19341865102,12067.418728621307,-2437.4832536017097
0.0,-2379320066.7959948,147216023007.9654,-24870832.875110622,-36243.69328950474,11171.346366717944,-2214.719207113865
0.0,-2256309357.5773015,147179729354.2635,-17723792.52568065,-36082.75387105353,11371.735509204786,-2253.619429792329
0.0,-2090293815.6089752,147124459160.20493,-6848944.273794529,-37225.57712033693,11678.141337454852,-2333.837914615326
0.0,-1978529472.2901278,147087947275.10687,369415.00161338213,-36591.07268101994,11164.639909742336,-2200.641856428904
0.0,-2325728848.5971403,147200153200.52182,-21738322.632752996,-36196.92582625642,11232.855696052713,-2225.7180567769738
0.0,-2070998271.9130113,147117799324.96945,-5518133.157511986,-36904.25920784466,11414.324316763816,-2261.6328608800936
0.0,-2052340669.4690297,147111603191.06125,-4288503.778285243,-36771.365114084794,11305.113463893913,-2234.547690817015
0.0,-1928500864.8797815,147072216856.308,3461416.5726557113,-36547.97624491931,11136.629979960468,-2193.0646164152904
0.0,-2139398729.4790733,147146995589.817,-11698024.662843212,-34137.00308408758,13034.41087237519,-2838.0585659474045
0.0,-2200951548.349702,147163694108.2614,-14605721.92270872,-35853.32333498932,11626.08473473246,-2312.750226135003
0.0,-2581418685.009825,147276234676.98618,-36799711.94241833,-36317.44737696665,11049.14262857985,-2196.829224582972
0.0,-2425491785.8463535,147229747694.494,-27583930.258510564,-36271.10781381191,11133.53323176129,-2208.534608571168
0.0,-2432448880.9376044,147231819687.8457,-27993998.222687613,-36274.549825268805,11128.714461079593,-2207.784915763953
0.0,-2401671527.273787,147222664127.8159,-26182826.03864576,-36258.051187673555,11151.686334914044,-2211.439925896165
0.0,-2103849507.342741,147129527673.4628,-7900906.746165973,-37972.86712602804,12253.127219321115,-2532.278482604033
0.0,-2280930231.7826476,147186942207.60834,-19138549.56496571,-36134.411272014186,11310.413753097182,-2240.8518019123894
0.0,-2095004755.5203013,147126170231.13754,-7199959.691651754,-37385.29043925932,11806.249508832914,-2372.7597847296565
0.0,-2862544594.0232687,147360069087.4195,-53488299.23590561,-36356.476783152335,10952.963503782761,-2187.4758790508595
0.0,-1810681857.1061249,147035507361.1011,10666861.99391097,-36501.54109241064,11117.337033440432,-2185.134439846934
0.0,-2002817166.714567,147095649880.48465,-1145663.4308037467,-36625.26222678777,11189.507012177812,-2206.8019313803447
0.0,-2444429714.213035,147235380465.77048,-28699005.749056254,-36280.12306529989,11120.897672110903,-2206.5906581756876
0.0,-2188997019.801021,147160305159.70453,-13959792.447953895,-35755.81830215926,11727.560973836398,-2338.8809526464993
0.0,-2322711603.018597,147199260018.12366,-21563189.586337905,-36193.57421295869,11237.135257282018,-2226.5174858692426
0.0,-1851365963.0464523,147048150673.93832,8186113.18190072,-36512.96804678825,11120.107623919015,-2187.064127349954
0.0,-2378608787.8190904,147215816759.72327,-24829955.848050937,-36243.19142658772,11172.021616306134,-2214.8345363398266
0.0,-1765043522.61959,147021342186.62115,13444371.567973822,-36491.845397436016,11116.872321601979,-2183.5090079081233
0.0,-2194478298.083335,147161853953.9352,-14254000.903207712,-35804.39014331761,11677.440356091653,-2325.795631229279
0.0,-2057271931.6618595,147113223012.72992,-4609375.562541301,-36798.663185181314,11327.430547531963,-2239.9740535660367
0.0,-2060055948.7009492,147114147173.03015,-4792934.468057406,-36816.12113231329,11341.719852991353,-2243.47531606417
0.0,-2075753445.1669054,147119403138.48886,-5834300.444169128,-36956.45696831941,11457.478663648775,-2272.773307659247
0.0,-2529495008.2142134,147260742324.0767,-33724815.58772769,-36305.60242823839,11075.45092903563,-2200.1893103316925
0.0,-2402737818.18998,147222982609.62125,-26246494.856314953,-36258.679405093484,11150.817350959243,-2211.297460039823
0.0,-2244309190.3743253,147176225597.6866,-17037401.11844341,-36050.243447223016,11409.38354742937,-2261.7740045842493
0.0,-1851019822.1043146,147048048252.3958,8206547.745181543,-36512.857441406755,11120.0696606575,-2187.0452699119137
0.0,-2685147899.727259,147307168356.79263,-42947590.63890712,-36336.463395762046,11007.482332866939,-2192.1949266156694
0.0,-2173828254.3000736,147156053651.28445,-13162065.658183265,-35570.61667557001,11911.70731591136,-2390.103114489287
0.0,-2622080266.9936166,147288348865.19687,-39205529.65220663,-36325.79832064842,11031.428843514805,-2194.7496288333737
0.0,-2429185852.4072995,147230844859.49615,-27801040.00787903,-36272.95738560855,11130.947363200678,-2208.131258271583
0.0,-2293622449.9492536,147190677854.46384,-19873011.1547245,-36155.35698585705,11284.89804523614,-2235.737420072932
0.0,-2292616908.6789393,147190380343.9537,-19812980.037036188,-36153.81242479705,11286.795860471355,-2236.1184361392156
0.0,-2209501357.1156316,147166147634.17102,-15079430.322592244,-35907.10171506154,11568.54931745709,-2298.548517836233
0.0,-2127271398.715806,147144403559.92316,-11823932.415106257,-31443.393587765146,14127.591592224817,-3854.484084499356
0.0,-2267718095.6202254,147183066379.73676,-18375521.846513566,-36108.81621882205,11341.053203081105,-2247.1610385934555
0.0,-1940337634.9815812,147075926482.15463,2734041.466829703,-36556.00710164537,11141.416607618601,-2194.461661779751
0.0,-1764612071.6198568,147021221191.046,13464663.944963586,-36491.76573616654,11116.878334220768,-2183.4932503679047
0.0,-1985162886.244798,147090040212.63074,-40600.86172045565,-36599.18275469739,11170.388812539919,-2202.092830561204
0.0,-2529214035.5430055,147260661427.78064,-33708859.253812835,-36305.538002696725,11075.60387102762,-2200.210753934576
0.0,-1864552185.7149558,147052252916.00748,7383183.034191984,-36517.45479231521,11121.661944222322,-2187.827644816327
0.0,-2252520788.6531906,147178624048.99084,-17508090.694980215,-36073.112959388476,11382.962987985373,-2256.0223503722805
0.0,-2202163391.5038166,147164047229.40787,-14673535.359761704,-35861.57073850173,11617.291880567176,-2310.5541706824815
0.0,-2546890098.1092606,147265935187.46277,-34755053.281376325,-36309.56762293719,11066.173882552046,-2198.9710136957656
0.0,-1978705464.5690527,147088004403.60477,358172.7601775049,-36591.279756589305,11164.78318864086,-2200.678189135232
0.0,-2275441762.210668,147185326242.19308,-18819653.35723002,-36124.31498873076,11322.575483920187,-2243.338177636808
0.0,-1946609212.7484915,147077903109.9187,2344892.2724809158,-36560.710067844346,11144.331512077697,-2195.2818019362867
0.0,-2326021042.0367856,147200239111.21085,-21755632.880969338,-36197.2463278735,11232.446194995082,-2225.6405836895005
0.0,-2358938474.182881,147209983679.85062,-23678720.55282712,-36228.32326085428,11191.967513938594,-2218.28834695756
0.0,-2395181539.5103264,147220738774.76746,-25802411.6091773,-36254.11080998692,11157.11382419729,-2212.3327124919347
0.0,-2187277218.6857266,147159817263.56088,-13865566.82883798,-35739.009017760305,11744.744839435754,-2343.4879592642756
0.0,-2239525158.7490463,147174828779.606,-16762940.97738454,-36035.49414959322,11426.266050666558,-2265.511720292262
0.0,-2322376124.819101,147199159284.87167,-21541543.89507758,-36193.198571039815,11237.615493654299,-2226.6125374657686
0.0,-2325910480.915366,147200202422.3074,-21747128.685759865,-36197.13191666288,11232.59898313377,-2225.673295435556
0.0,-2415047503.642819,147226645426.801,-26971466.560227625,-36265.63160918767,11141.16941014715,-2209.73971884011
0.0,-2410164699.2769814,147225190929.00726,-26683492.52324596,-36262.94305159652,11144.910683261627,-2210.339184570983
0.0,-2091718460.6202188,147124972795.23145,-6953762.638306034,-37267.87259551575,11712.288132526728,-2343.952083809467
0.0,-2313759471.6226845,147196614501.55627,-21041912.879721895,-36183.022383635194,11250.501337260946,-2229.0470902737675
0.0,-2233003943.204271,147172930905.70114,-16393732.481296454,-36013.37989448965,11451.350746434953,-2271.1203759304153
0.0,-2709096628.224964,147314308625.5853,-44368547.87881438,-36339.904457635756,10999.207235418398,-2191.3812808555567
0.0,-2391703362.0252604,147219699013.29953,-25598129.316356905,-36251.932234162734,11160.11209334879,-2212.8273260371207
0.0,-2199881213.1178293,147163398828.8663,-14549527.56030927,-35845.69257123828,11634.085397403962,-2314.7547916774765
0.0,-2415842630.597006,147226877730.12448,-27016167.627236728,-36266.06505429609,11140.570039904842,-2209.645841936113
0.0,-2680245530.4878755,147305706498.43835,-42657971.37095494,-36335.7209608709,11009.226525783082,-2192.3697404596833
0.0,-2176261214.4153786,147156728061.89175,-13285831.200507455,-35607.00307123177,11876.39499395221,-2379.9290427634364
0.0,-2406898118.322237,147224226042.95874,-26493522.625617404,-36261.088158552644,11147.477153686988,-2210.7531897889176
0.0,-2186095217.344989,147159484885.95474,-13804204.161852257,-35726.91502651199,11757.035435808062,-2346.7527579016405
0.0,-2251407173.159775,147178302968.08124,-17444752.83903874,-36070.161594051504,11386.377370851222,-2256.761960743614
0.0,-2253473659.812985,147178899828.22202,-17561173.97333798,-36075.59604749893,11380.084396956556,-2255.408288402494
0.0,-2256401407.9566374,147179760549.20407,-17729771.252765946,-36082.96736621337,11371.473564603484,-2253.563951176672
0.0,-2274132105.4253383,147184945831.73367,-18746334.602145966,-36121.78567247641,11325.59940568751,-2243.9536583922845
0.0,-2290396681.3845415,147189729440.27686,-19687449.620750617,-36150.32187961042,11291.067576044139,-2236.9578928758524
0.0,-2281819510.8476114,147187202169.21936,-19187931.93283609,-36135.98969259235,11308.507034625021,-2240.4728543442543
0.0,-2235487176.450697,147173658161.56772,-16535889.184691217,-36022.06923707287,11441.507229147308,-2268.903383757415
0.0,-2327499786.9380655,147200679198.67267,-21843985.283026464,-36198.84460226714,11230.397468628744,-2225.2542713463736
0.0,-2288269035.3832827,147189104412.62894,-19563431.129618414,-36146.89696603839,11295.247221663012,-2237.79676426998
0.0,-2398317207.626788,147221668793.5444,-25986604.505411144,-36256.036990972585,11154.463853709854,-2211.895035393876
0.0,-1981089491.3776658,147088751490.59552,213264.57691683658,-36594.10769074517,11166.78056160774,-2201.186578533388
0.0,-2596621456.0277023,147280761081.0665,-37696840.83416264,-36320.71383094686,11042.255219989693,-2196.0033100171445
0.0,-2253711418.230843,147178973321.58066,-17575233.94788447,-36076.19488987304,11379.37421957863,-2255.2577485319634
0.0,-2297602852.559703,147191853532.14957,-20103993.216992185,-36161.31019309901,11277.561378382099,-2234.2911091853994
0.0,-2218895206.2490573,147168854944.74023,-15602045.569722649,-35955.5673297089,11515.707118925478,-2285.9449370757734
0.0,-2309469961.6123886,147195350086.76672,-20792259.964681033,-36177.613647916296,11257.293749575569,-2230.3497985010918
0.0,-2560182899.3739467,147269889530.3687,-35537907.06387403,-36312.65533510683,11059.374335597016,-2198.1024172734983
0.0,-2177473789.37899,147157062343.42807,-13347673.108840045,-35624.041092177504,11859.752917787857,-2375.1890407447177
0.0,-2159190904.831353,147152047693.35635,-12440324.684435863,-35258.616039482906,12199.050803571232,-2480.529040452297
0.0,-2325433875.3932085,147200067473.5144,-21721963.707939517,-36196.59950067947,11233.271109906944,-2225.7943530483712
0.0,-2717561582.3208227,147316834795.08374,-44871778.56521873,-36341.050764053194,10996.37169242668,-2191.1097016196704
0.0,-2082707865.2838938,147121790073.78055,-6312707.625075878,-37057.799418323324,11541.049838529829,-2295.0231136535403
0.0,-2397710969.984643,147221489453.42743,-25950313.56193615,-36255.6678226309,11154.971135127238,-2211.979539989362
0.0,-1998403748.0665467,147094247104.63205,-868950.2165161023,-36618.035084741925,11184.122984148025,-2205.489056819489
0.0,-2559975019.550023,147269832993.39014,-35527096.76481404,-36312.60384888846,11059.480557708006,-2198.1158816262537
0.0,-2558932977.1680126,147269520396.59973,-35465256.414985664,-36312.36448424915,11060.001730572985,-2198.1807949691006
0.0,-2260315716.797481,147180902911.02728,-17952919.668794703,-36092.37658257248,11360.455389666378,-2251.225915090331
0.0,-2190641187.207443,147160767320.67374,-14046287.6469954,-35771.19361924291,11711.794541961572,-2334.7470717613132
0.0,-2071057176.1607473,147117818061.61237,-5520878.540544494,-36904.830706055305,11414.806539423067,-2261.7627104290086
0.0,-2029086718.187431,147104053769.45926,-2800164.5903740674,-36682.83788111713,11233.918460060338,-2217.4642618227667
0.0,-2212939326.7145886,147167137380.0323,-15269680.38487516,-35925.96537333651,11548.094595875229,-2293.629170522436
0.0,-2303753815.819078,147193670061.00824,-20461019.15210854,-36170.01163719034,11266.771672537634,-2232.1846595041907
0.0,-1874242638.8240016,147055270847.12283,6790259.265312073,-36521.05874554654,11123.06635519405,-2188.439910589152
0.0,-2480369089.248812,147246098479.40228,-30824092.73768871,-36293.90500283261,11100.811659694875,-2203.656583812577
0.0,-2013819400.457563,147099154914.28296,-1833724.7324845502,-36645.895871913955,11205.14945774329,-2210.585306965952
0.0,-2029671536.652759,147104245512.91397,-2838105.9762162385,-36684.51107134346,11235.22978699673,-2217.777049830487
0.0,-1961951285.506303,147082720117.65994,1398716.0126827264,-36573.77218937883,11152.79248243077,-2197.576886178766
0.0,-2173714703.3406825,147156016477.28162,-13153694.352866732,-35568.944842369216,11913.389814284117,-2390.636827867504
0.0,-2260914573.1290574,147181070871.5936,-17985523.50331612,-36093.79169126886,11358.812449338742,-2250.880253547034
0.0,-2742387852.2118106,147324237553.2547,-46345065.88836155,-36344.22941337969,10988.281835395454,-2190.3618397283717
0.0,-2292202926.6034923,147190257848.02542,-19789866.85605484,-36153.17023172517,11287.58578838488,-2236.271408516232
0.0,-2422704706.9412665,147228915654.25223,-27420536.556665506,-36269.686289450015,11135.522069866913,-2208.8440902584416
0.0,-2250917720.06716,147178151208.59607,-17413717.454264745,-36068.88728708361,11387.882274424235,-2257.0942728002706
0.0,-2341863803.3795156,147204926828.5343,-22680579.25544232,-36213.33162650814,11211.686063300893,-2221.816799387406
0.0,-2398865869.124525,147221828493.60425,-26018484.236541934,-36256.37217558577,11154.005979545629,-2211.819170294649
0.0,-1804451157.1312735,147033567296.36548,11046411.493589092,-36500.05063387971,11117.136170264994,-2184.8831900942796
0.0,-2295537423.6888885,147191243935.51987,-19984739.342781577,-36158.25270348408,11281.33389190188,-2235.0308060754655
0.0,-2068220964.2957306,147116862394.62164,-5330814.048186643,-36878.25017739428,11392.89095199493,-2256.212044669173
0.0,-2404845635.416759,147223612237.2437,-26371238.486062616,-36259.90918837602,11149.112497372003,-2211.018805029761
0.0,-2420405472.580103,147228227371.51355,-27283769.32001395,-36268.494980347394,11137.189991676833,-2209.10925782843
0.0,-2480520254.372073,147246138262.40323,-30831531.08326093,-36293.95503230376,11100.734795497481,-2203.6465336334763
0.0,-2298665623.608387,147192168817.2386,-20166048.047160257,-36162.852829635776,11275.651691620973,-2233.91544044625
0.0,-2174396336.313973,147156205424.51782,-13189066.037874907,-35579.49544302068,11903.194836442535,-2387.652608691336
0.0,-2385556341.91444,147217876093.47263,-25237545.90731166,-36247.933210950585,11165.578013667762,-2213.742471758611
0.0,-2147525651.5862327,147149001349.5529,-11947617.76819599,-34780.57959812656,12589.54328050334,-2627.1807063037663
0.0,-2359984959.359791,147210300146.66125,-23740660.45250153,-36229.16647557621,11190.838727350834,-2218.0914815102083
0.0,-2413850095.598445,147226283149.2132,-26898944.636654936,-36264.98494206013,11142.075665751025,-2209.8863244424865
0.0,-2313980306.940761,147196682210.97595,-21053776.142382707,-36183.290629118215,11250.158297536234,-2228.9852536882986
0.0,-2505050102.600711,147253458667.5754,-32280497.336385254,-36300.31368752431,11088.481783863854,-2201.950908223454
0.0,-2373409791.300522,147214271728.94873,-24524735.140855137,-36239.48308781277,11177.037425190112,-2215.692058845254
0.0,-2010736961.151494,147098174046.32324,-1644420.562357019,-36639.700154584876,11200.4131925567,-2209.4372498618577
0.0,-2285875926.5434675,147188399566.20212,-19424493.384974994,-36142.944648282806,11300.062439675288,-2238.7637268684634
0.0,-2239256725.0527344,147174754523.55548,-16750842.754393985,-36034.61207159537,11427.260019654348,-2265.71437907762
0.0,-2436875597.767527,147233138218.67728,-28256586.480172075,-36276.65903597647,11125.757675038749,-2207.327440682211
0.0,-2143771228.0083358,147148060614.4196,-11819394.0107913,-34533.11032989258,12770.78446799067,-2706.3501929308195
0.0,-2015842521.7743757,147099805029.0946,-1962608.3518139117,-36650.17195678553,11208.432232883746,-2211.372648242005
0.0,-2218165850.3875036,147168641696.58545,-15560903.59191332,-35952.14921648493,11519.479605709974,-2286.8296697487754
0.0,-2384565176.091069,147217588905.3729,-25181133.761099532,-36247.264251822264,11166.482840686018,-2213.89409247864
0.0,-2546001739.462681,147265664484.29938,-34702712.2825319,-36309.36468784411,11066.63898293608,-2199.029618292455
0.0,-2289035274.3332167,147189327896.3739,-19608031.1860702,-36148.14323498893,11293.732151294776,-2237.4903528600044
0.0,-2352736477.5298014,147208145720.38443,-23315008.439319935,-36223.127345984496,11198.846182923719,-2219.5095558184935
0.0,-2266078231.825076,147182581347.78973,-18280414.76776131,-36105.332602655275,11345.19583258053,-2248.026111039461
0.0,-2512208817.80771,147255587524.58905,-32703495.20525515,-36301.861703688104,11084.752506694942,-2201.4417557374754
0.0,-2321465346.384508,147198894436.0149,-21490783.467100896,-36192.15644435334,11238.934306280406,-2226.8562906506922
0.0,-2132524125.6028564,147145446740.1095,-11637197.653099455,-33067.32295455102,13601.632814540644,-3217.7127761977194
0.0,-2336326978.7148576,147203288287.91754,-22357190.44342364,-36207.97239101307,11218.646397309429,-2223.0864040208294
0.0,-2089958315.2219236,147124339190.56808,-6824826.70487902,-37216.25380942946,11670.578634234671,-2331.616947638732
0.0,-1868629382.0535522,147053519432.00485,7133495.332708293,-36518.93641951831,11122.225746477583,-2188.0783424406227
0.0,-1939195501.4601038,147075564516.98553,2804874.2945903717,-36555.183420873385,11140.91995283,-2194.318835592573
0.0,-2523558161.0768905,147258976343.65567,-33375844.684402946,-36304.29244509006,11078.670011589633,-2200.618876003756
0.0,-1957172242.5207465,147081212976.09955,1696080.7889328776,-36569.43657763576,11149.932070796709,-2196.8139919163195
0.0,-2305523091.376586,147194179634.17566,-20560302.504795223,-36172.43407863434,11263.777610738462,-2231.6063651152544
0.0,-2172383713.042249,147155648999.6957,-13086736.183861135,-35547.537212905125,11933.968474144272,-2396.654880046525
0.0,-2148290262.7333326,147149196435.77567,-11976495.590825945,-34823.377014747435,12556.798916566242,-2613.665089939845
0.0,-2422399074.67445,147228827622.0458,-27404541.150067974,-36269.52498610328,11135.746826975383,-2208.8777625066064
0.0,-1840001733.8825033,147044618081.979,8877983.638711076,-36509.4417100823,11119.050812981612,-2186.4654721829643
0.0,-2477175240.663074,147245136737.05505,-30631229.117158238,-36292.89312701934,11102.422504753536,-2203.8876844314645
0.0,-2185382640.431093,147159271607.90207,-13762038.38832844,-35719.58343730642,11764.580868084104,-2348.820384157552
0.0,-2461561361.670856,147240484161.99875,-29709735.231245525,-36287.28908213885,11110.740832241683,-2205.0835641687668
0.0,-2513333852.01798,147255928201.2024,-32772398.932104323,-36302.098393596316,11084.158346358567,-2201.358471429262
0.0,-2148815169.635284,147149331001.9213,-11998240.4600641,-34851.47898852545,12535.081828101025,-2604.6646700642086
0.0,-2637376595.440443,147292920886.9097,-40116582.25495078,-36328.62100400226,11025.284475387854,-2194.0638874064152
0.0,-2346426092.133658,147206276879.10025,-22947193.095619712,-36217.55443825057,11206.171412781388,-2220.8188396021787
0.0,-2099346040.6856692,147127780634.81708,-7530580.076569129,-37603.274480983724,11977.20353574244,-2429.2588625798567
0.0,-2671698160.1108313,147303159453.893,-42151300.727249615,-36334.39506938422,11012.304390443305,-2192.6839109241555
0.0,-2339816224.631924,147204316870.10495,-22559470.071024768,-36211.38600730809,11214.224215761751,-2222.280833322358
0.0,-2532569514.7910786,147261665719.91586,-33908231.46930095,-36306.285755595854,11073.792295660638,-2199.9695369265887
0.0,-2217884484.125021,147168560506.0355,-15544488.617485894,-35950.81202121259,11520.947635293294,-2287.183587096593
0.0,-2533739948.191461,147262014216.74884,-33978266.00320393,-36306.55001637569,11073.160841120338,-2199.884483667278
0.0,-2314492478.3329883,147196826655.9531,-21081468.2549683,-36183.93072096999,11249.363355079018,-2228.837052300744
0.0,-2058982568.2848372,147113786927.84406,-4721093.4038711665,-36809.17723983404,11336.053550180175,-2242.0849883072183
0.0,-2531608320.3581314,147261378204.66132,-33852292.14233521,-36306.0704369663,11074.310995308275,-2200.0369928112386
0.0,-2385412440.1509876,147217838961.8615,-25228683.99094561,-36247.832420834464,11165.708108971012,-2213.7678902371854
0.0,-2250967312.442935,147178168162.68207,-17417958.544214245,-36069.01038071571,11387.732906201687,-2257.056449759592
0.0,-2643193440.627995,147294660557.9119,-40461642.33747085,-36329.65192843823,11023.008937360473,-2193.814942948478
0.0,-2415042850.350204,147226637035.90686,-26967810.5832587,-36265.635445953645,11141.170108282711,-2209.7430605460595
0.0,-2176251718.6926355,147156727786.7084,-13286726.455163194,-35606.82587964994,11876.541395664564,-2379.9455035351334
0.0,-1980595508.799388,147088602241.72156,242227.59265824663,-36593.519082134364,11166.358968914526,-2201.079821043932
0.0,-2033559349.8332522,147105493132.43808,-3083673.422456135,-36696.13345174548,11244.45532377458,-2219.97977584117
0.0,-2097219309.7821422,147126974401.23453,-7362233.06992811,-37484.59614966442,11885.199780239207,-2398.2413086285837
0.0,-2471461186.135794,147243442026.0993,-30297908.550978087,-36290.95237552745,11105.380962387771,-2204.305449543905
0.0,-2468015347.987833,147242411607.4192,-30092296.286607776,-36289.72182833225,11107.206143287623,-2204.569262854769
0.0,-2456937005.579544,147239115745.03766,-29440402.662622713,-36285.445646534085,11113.367904580202,-2205.4659019380124
0.0,-2530491672.9161954,147261048066.23315,-33786637.26498459,-36305.81904471887,11074.914389279947,-2200.116926485899
0.0,-2489644329.195761,147248860401.14462,-31370247.219690938,-36296.59930489603,11096.202711129508,-2203.013949498038
0.0,-2100702578.1914032,147128295859.23636,-7638046.866278963,-37693.94560231342,12046.665366647667,-2453.757338169973
0.0,-2654392185.131828,147297997344.30045,-41123264.9353075,-36331.57782247855,11018.718135358531,-2193.356751582802
0.0,-2208928893.2711477,147165980872.21863,-15045414.917064287,-35903.83926402085,11572.081226905153,-2299.4290652494365
0.0,-2219584560.401205,147169048399.34894,-15638989.678720815,-35958.80008808948,11512.174130783751,-2285.1206301823863
0.0,-1967105410.456536,147084342022.0715,1080156.5573135766,-36578.748321404266,11156.134175450283,-2198.4553602017722
0.0,-1984472299.931025,147089827988.74097,-626.0011564051678,-36598.30694375722,11169.760528685387,-2201.9331568758867
0.0,-2152249574.050048,147150207960.48404,-12132881.613267196,-35014.49141182543,12405.682012161968,-2554.305608807649
0.0,-2348700719.68201,147206946103.93875,-23078476.67754164,-36219.60391599795,11203.489039754797,-2220.3389605222274
0.0,-1930981825.4257739,147072996190.87918,3306754.6712536085,-36549.57671528795,11137.565131347785,-2193.3409978861387
0.0,-2494930154.9919934,147250442486.13043,-31684416.82842558,-36297.961173726224,11093.58933370754,-2202.6501822607856
0.0,-2425827611.7149067,147229853295.5322,-27607116.35802029,-36271.27249132033,11133.299000585834,-2208.494345069572
0.0,-2173558246.343134,147155973265.95795,-13146642.707572728,-35566.477824677255,11915.771367530377,-2391.3030138791955
0.0,-2086824098.8609993,147123224357.71625,-6600672.097740476,-37138.720381832616,11607.488901752533,-2313.4578998710726
0.0,-2492484847.1700225,147249708386.98495,-31537273.708883308,-36297.3467261191,11094.798798191427,-2202.8209948849053
0.0,-2594578802.4994617,147280156796.21335,-37578959.15329921,-36320.28207878083,11043.163542222108,-2196.1090275169154
0.0,-2306960538.185734,147194613480.9997,-20646841.450962387,-36174.33106798789,11261.392488570002,-2231.1415813490235
0.0,-2740187992.367512,147323582391.11652,-46213954.414053254,-36343.95791040204,10988.986240227126,-2190.426844995342
0.0,-2405926046.8013344,147223928801.63788,-26434335.8082681,-36260.537491937015,11148.248199120926,-2210.877922420968
0.0,-2202060542.332685,147164015305.79434,-14668105.250079907,-35860.89408083088,11618.029228782272,-2310.7266242502915
0.0,-2158815819.9192567,147151950549.4891,-12424914.799252782,-35247.48114709945,12208.744095557275,-2483.7460280607083
0.0,-2395586353.7355504,147220863509.8677,-25828411.63525471,-36254.35753401774,11156.769494817838,-2212.2726996805077
0.0,-2129009398.3666916,147144737457.72897,-11726122.154557426,-32103.277807362523,13957.530302878027,-3587.5894940934454
0.0,-1943122812.5624359,147076803857.68063,2561145.4647719855,-36558.05421306326,11142.676801973907,-2194.81841488762
0.0,-2728245980.768948,147320017274.81763,-45504537.10297555,-36342.453716157586,10992.846790493726,-2190.779813308936
0.0,-2082751246.0685067,147121805656.5741,-6315036.713092251,-37058.56069343464,11541.668803041606,-2295.2028878601186
0.0,-2218196474.234403,147168645113.6319,-15562015.415970733,-35952.325595443,11519.313448796769,-2286.786525989861
0.0,-2047832769.6510236,147110127043.53116,-3998323.201043291,-36749.70064364445,11287.505398686691,-2230.288995582892
0.0,-2306745358.080461,147194549304.60443,-20635072.85356695,-36174.04696931975,11261.749113759455,-2231.207474761187
0.0,-2648490673.116195,147296234017.8236,-40774087.39771772,-36330.57462517328,11020.96647337072,-2193.5954146049176
0.0,-2197002852.377691,147162566916.81784,-14389635.14102856,-35824.478562347096,11656.48951664312,-2320.4350023468246
0.0,-1939469028.6466925,147075650088.36444,2788540.7051700926,-36555.379558848945,11141.036841924353,-2194.352853459305
0.0,-2613932933.564608,147285934593.32358,-38726354.53774181,-36324.21718175981,11034.807408479317,-2195.1334370766385
0.0,-2281357699.868898,147187065273.40756,-19161371.461405598,-36135.17641255552,11309.49507057206,-2240.6714272503245
0.0,-2129509909.1105804,147144836378.58142,-11706067.703796227,-32267.311567222216,13906.2256322496,-3522.7213305990995
0.0,-2211813672.316827,147166807227.4858,-15205959.272438973,-35919.98246609364,11554.631418912375,-2295.196807265169
0.0,-2433548157.737266,147232143866.61792,-28059990.81221284,-36275.081148365156,11127.974191931238,-2207.6664234677432
0.0,-2480181616.84078,147246038183.3227,-30811249.423442986,-36293.849285795564,11100.904252282538,-2203.670915803004
0.0,-2624896554.368387,147289201187.4426,-39376518.16796122,-36326.32640250085,11030.277886819238,-2194.618527255844
0.0,-2653870987.1168427,147297839999.44473,-41093618.31207576,-36331.48953297324,11018.91948806741,-2193.376822201525
0.0,-2224497816.700888,147170477818.4596,-15917371.10551516,-35980.34156957292,11488.291093936203,-2279.552617225746
0.0,-2437064466.223008,147233189071.77914,-28264616.110445194,-36276.75218072871,11125.630518063655,-2207.3115426334007
0.0,-2355634237.126479,147208998543.17746,-23482273.88733766,-36225.59592624975,11195.591359577002,-2218.933608666647
0.0,-2488376258.635031,147248485940.25604,-31295203.386259668,-36296.25237990995,11096.829038995747,-2203.102361300603
0.0,-2180065458.3965616,147157788789.89566,-13483440.034381468,-35658.02438917061,11826.182139530898,-2365.7355397904603
0.0,-2241314130.8804274,147175349969.82672,-16865712.839638274,-36041.14704812891,11419.815112065213,-2264.0759454658137
0.0,-2295253358.921363,147191162904.5204,-19967666.45475021,-36157.8220358785,11281.856946262678,-2235.1377850623808
0.0,-2370318821.8107386,147213360569.83743,-24346610.832767274,-36237.19903178221,11180.105902020614,-2216.2160960370416
0.0,-2511742954.9168963,147255448501.2082,-32675384.81780949,-36301.7628831754,11084.996619363203,-2201.4757690568813
0.0,-2618920191.594964,147287412808.9871,-39019839.164654545,-36325.19089360047,11032.729382893795,-2194.8973591239996
